Date,Price,Open,High,Low,Vol.,Change %
2013-05-16,"6,687.80","6,693.55","6,714.48","6,677.15",766340000.0,-0.09%
2013-05-15,"6,693.55","6,686.06","6,701.68","6,669.04",690860000.0,0.11%
2013-05-14,"6,686.06","6,631.76","6,686.06","6,618.36",618400000.0,0.82%
2013-05-13,"6,631.76","6,624.98","6,633.26","6,602.82",560540000.0,0.10%
2013-05-10,"6,624.98","6,592.74","6,637.84","6,591.58",807520000.0,0.49%
2013-05-09,"6,592.74","6,583.48","6,597.26","6,571.73",750090000.0,0.14%
2013-05-08,"6,583.48","6,557.30","6,587.39","6,547.00",703450000.0,0.40%
2013-05-07,"6,557.30","6,521.46","6,563.90","6,521.43",795850000.0,0.55%
2013-05-06,"6,521.46","6,460.71","6,541.69","6,451.50",768860000.0,0.94%
2013-05-03,"6,521.46","6,460.71","6,541.69","6,451.50",768860000.0,0.94%
2013-05-02,"6,460.71","6,451.29","6,470.34","6,409.81",744890000.0,0.15%
2013-05-01,"6,451.29","6,430.12","6,475.87","6,429.80",409460000.0,0.33%
2013-04-30,"6,430.12","6,458.02","6,483.08","6,412.69",1080000000.0,-0.43%
2013-04-29,"6,458.02","6,426.42","6,458.02","6,419.27",636100000.0,0.49%
2013-04-26,"6,426.42","6,442.59","6,442.59","6,399.37",560270000.0,-0.25%
2013-04-25,"6,442.59","6,431.76","6,467.11","6,411.94",739180000.0,0.17%
2013-04-24,"6,431.76","6,406.12","6,438.93","6,396.19",735700000.0,0.40%
2013-04-23,"6,406.12","6,280.62","6,406.14","6,278.48",719140000.0,2.00%
2013-04-22,"6,280.62","6,286.59","6,341.98","6,258.98",603310000.0,-0.09%
2013-04-19,"6,286.59","6,243.67","6,288.70","6,243.67",694200000.0,0.69%
2013-04-18,"6,243.67","6,244.21","6,277.79","6,225.86",668150000.0,-0.01%
2013-04-17,"6,244.21","6,304.58","6,334.44","6,225.16",738340000.0,-0.96%
2013-04-16,"6,304.58","6,343.60","6,343.60","6,297.53",609900000.0,-0.62%
2013-04-15,"6,343.60","6,384.39","6,384.42","6,300.12",576450000.0,-0.64%
2013-04-12,"6,384.39","6,416.14","6,416.14","6,368.20",521450000.00000006,-0.49%
2013-04-11,"6,416.14","6,387.37","6,423.56","6,377.54",556830000.0,0.45%
2013-04-10,"6,387.37","6,313.21","6,405.20","6,313.20",678440000.0,1.17%
2013-04-09,"6,313.21","6,276.94","6,326.54","6,276.94",613230000.0,0.58%
2013-04-08,"6,276.94","6,249.78","6,289.59","6,249.78",650410000.0,0.43%
2013-04-05,"6,249.78","6,344.12","6,346.82","6,214.36",668680000.0,-1.49%
2013-04-04,"6,344.12","6,420.28","6,426.37","6,341.43",680160000.0,-1.19%
2013-04-03,"6,420.28","6,490.66","6,491.84","6,416.67",676020000.0,-1.08%
2013-04-02,"6,490.66","6,411.74","6,501.78","6,408.84",913560000.0,1.23%
2013-04-01,"6,411.74","6,387.56","6,447.86","6,381.99",731510000.0,0.38%
2013-03-29,"6,411.74","6,387.56","6,447.86","6,381.99",731510000.0,0.38%
2013-03-28,"6,411.74","6,387.56","6,447.86","6,381.99",731510000.0,0.38%
2013-03-27,"6,387.56","6,399.37","6,420.90","6,344.19",755240000.0,-0.18%
2013-03-26,"6,399.37","6,378.38","6,404.52","6,369.58",650360000.0,0.33%
2013-03-25,"6,378.38","6,392.76","6,458.53","6,366.62",768300000.0,-0.22%
2013-03-22,"6,392.76","6,388.55","6,426.45","6,374.51",768810000.0,0.07%
2013-03-21,"6,388.55","6,432.70","6,435.59","6,364.00",641940000.0,-0.69%
2013-03-20,"6,432.70","6,441.32","6,475.61","6,421.29",724530000.0,-0.13%
2013-03-19,"6,441.32","6,457.92","6,474.57","6,414.45",679520000.0,-0.26%
2013-03-18,"6,457.92","6,489.65","6,489.65","6,386.17",748780000.0,-0.49%
2013-03-15,"6,489.65","6,529.41","6,533.78","6,470.10",1260000000.0,-0.61%
2013-03-14,"6,529.41","6,481.50","6,532.57","6,478.54",791450000.0,0.74%
2013-03-13,"6,481.50","6,510.62","6,510.62","6,437.61",666280000.0,-0.45%
2013-03-12,"6,510.62","6,503.63","6,533.99","6,491.75",616790000.0,0.11%
2013-03-11,"6,503.63","6,483.58","6,505.30","6,473.56",625230000.0,0.31%
2013-03-08,"6,483.58","6,439.16","6,489.54","6,439.16",844770000.0,0.69%
2013-03-07,"6,439.16","6,427.64","6,459.68","6,427.31",923030000.0,0.18%
2013-03-06,"6,427.64","6,431.95","6,460.96","6,418.72",1100000000.0,-0.07%
2013-03-05,"6,431.95","6,345.63","6,437.34","6,344.78",683440000.0,1.36%
2013-03-04,"6,345.63","6,378.60","6,379.29","6,333.17",704240000.0,-0.52%
2013-03-01,"6,378.60","6,360.81","6,391.67","6,308.56",1110000000.0,0.28%
2013-02-28,"6,360.81","6,325.88","6,372.00","6,325.88",909990000.0,0.55%
2013-02-27,"6,325.88","6,270.44","6,335.90","6,269.26",707920000.0,0.88%
2013-02-26,"6,270.44","6,355.37","6,355.37","6,258.62",772270000.0,-1.34%
2013-02-25,"6,355.37","6,335.70","6,390.09","6,323.98",994470000.0,0.31%
2013-02-22,"6,335.70","6,291.54","6,347.25","6,291.49",702830000.0,0.70%
2013-02-21,"6,291.54","6,395.37","6,395.37","6,277.96",733020000.0,-1.62%
2013-02-20,"6,395.37","6,379.07","6,412.44","6,368.20",756330000.0,0.26%
2013-02-19,"6,379.07","6,318.19","6,385.14","6,304.40",672870000.0,0.96%
2013-02-18,"6,318.19","6,328.26","6,330.17","6,306.83",459970000.0,-0.16%
2013-02-15,"6,328.26","6,327.36","6,352.20","6,309.78",636560000.0,0.01%
2013-02-14,"6,327.36","6,359.11","6,364.72","6,302.00",713900000.0,-0.50%
2013-02-13,"6,359.11","6,338.38","6,384.70","6,311.59",756380000.0,0.33%
2013-02-12,"6,338.38","6,277.06","6,338.38","6,259.82",813150000.0,0.98%
2013-02-11,"6,277.06","6,263.93","6,294.81","6,252.31",448130000.0,0.21%
2013-02-08,"6,263.93","6,228.42","6,278.07","6,228.42",589360000.0,0.57%
2013-02-07,"6,228.42","6,295.34","6,313.00","6,216.72",721690000.0,-1.06%
2013-02-06,"6,295.34","6,282.76","6,321.45","6,265.55",673860000.0,0.20%
2013-02-05,"6,282.76","6,246.84","6,296.47","6,244.07",612210000.0,0.58%
2013-02-04,"6,246.84","6,347.24","6,347.26","6,236.66",765900000.0,-1.58%
2013-02-01,"6,347.24","6,276.88","6,353.95","6,275.50",686180000.0,1.12%
2013-01-31,"6,276.88","6,323.11","6,323.11","6,276.88",809380000.0,-0.73%
2013-01-30,"6,323.11","6,339.19","6,354.46","6,316.29",691740000.0,-0.25%
2013-01-29,"6,339.19","6,294.41","6,346.37","6,285.77",641750000.0,0.71%
2013-01-28,"6,294.41","6,284.45","6,311.26","6,277.04",533450000.00000006,0.16%
2013-01-25,"6,284.45","6,264.91","6,284.45","6,247.33",585520000.0,0.31%
2013-01-24,"6,264.91","6,197.64","6,271.40","6,186.48",655650000.0,1.09%
2013-01-23,"6,197.64","6,179.17","6,200.49","6,178.47",685180000.0,0.30%
2013-01-22,"6,179.17","6,180.98","6,188.58","6,149.18",558350000.0,-0.03%
2013-01-21,"6,180.98","6,154.41","6,182.23","6,154.41",401150000.0,0.43%
2013-01-18,"6,154.41","6,132.36","6,172.49","6,131.93",713500000.0,0.36%
2013-01-17,"6,132.36","6,103.98","6,135.89","6,087.49",622930000.0,0.46%
2013-01-16,"6,103.98","6,117.31","6,117.33","6,076.12",818410000.0,-0.22%
2013-01-15,"6,117.31","6,107.86","6,117.31","6,086.21",701000000.0,0.15%
2013-01-14,"6,107.86","6,121.58","6,134.17","6,104.90",628350000.0,-0.22%
2013-01-11,"6,121.58","6,101.51","6,121.58","6,095.07",685720000.0,0.33%
2013-01-10,"6,101.51","6,098.65","6,118.30","6,090.61",764650000.0,0.05%
2013-01-09,"6,098.65","6,053.63","6,112.27","6,053.63",812120000.0,0.74%
2013-01-08,"6,053.63","6,064.58","6,088.18","6,053.63",663120000.0,-0.18%
2013-01-07,"6,064.58","6,089.84","6,091.50","6,060.75",571660000.0,-0.41%
2013-01-04,"6,089.84","6,047.34","6,089.84","6,038.02",548930000.0,0.70%
2013-01-03,"6,047.34","6,027.37","6,051.30","6,016.80",470670000.0,0.33%
2013-01-02,"6,027.37","5,897.81","6,044.57","5,897.81",652660000.0,2.20%
2013-01-01,"5,897.81","5,925.37","5,925.43","5,873.43",164640000.0,-0.47%
2012-12-31,"5,897.81","5,925.37","5,925.43","5,873.43",164640000.0,-0.47%
2012-12-28,"5,925.37","5,954.30","5,975.97","5,915.32",306910000.0,-0.49%
2012-12-27,"5,954.30","5,954.18","5,997.04","5,942.44",340700000.0,0.00%
2012-12-26,"5,954.18","5,939.99","5,957.69","5,937.10",149880000.0,0.24%
2012-12-25,"5,954.18","5,939.99","5,957.69","5,937.10",149880000.0,0.24%
2012-12-24,"5,954.18","5,939.99","5,957.69","5,937.10",149880000.0,0.24%
2012-12-21,"5,939.99","5,958.34","5,958.34","5,894.10",933060000.0,-0.31%
2012-12-20,"5,958.34","5,961.59","5,970.87","5,950.07",596570000.0,-0.05%
2012-12-19,"5,961.59","5,935.90","5,977.82","5,935.90",743380000.0,0.43%
2012-12-18,"5,935.90","5,912.15","5,946.41","5,911.10",664060000.0,0.40%
2012-12-17,"5,912.15","5,921.76","5,923.92","5,881.01",533510000.0,-0.16%
2012-12-14,"5,921.76","5,929.61","5,944.50","5,915.34",529960000.00000006,-0.13%
2012-12-13,"5,929.61","5,945.85","5,947.85","5,918.57",557270000.0,-0.27%
2012-12-12,"5,945.85","5,924.97","5,948.50","5,915.91",629910000.0,0.35%
2012-12-11,"5,924.97","5,921.63","5,937.93","5,908.32",514659999.99999994,0.06%
2012-12-10,"5,921.63","5,914.40","5,923.97","5,891.33",463900000.0,0.12%
2012-12-07,"5,914.40","5,901.42","5,923.11","5,889.92",584100000.0,0.22%
2012-12-06,"5,901.42","5,892.08","5,923.91","5,889.65",637070000.0,0.16%
2012-12-05,"5,892.08","5,869.04","5,902.66","5,869.04",610550000.0,0.39%
2012-12-04,"5,869.04","5,871.24","5,885.36","5,852.88",596030000.0,-0.04%
2012-12-03,"5,871.24","5,866.82","5,902.00","5,859.56",512049999.99999994,0.08%
2012-11-30,"5,866.82","5,870.30","5,904.39","5,860.27",699160000.0,-0.06%
2012-11-29,"5,870.30","5,803.28","5,883.98","5,803.28",652940000.0,1.15%
2012-11-28,"5,803.28","5,799.71","5,808.34","5,755.23",610190000.0,0.06%
2012-11-27,"5,799.71","5,786.72","5,823.18","5,786.72",659090000.0,0.22%
2012-11-26,"5,786.72","5,819.14","5,819.14","5,773.86",601950000.0,-0.56%
2012-11-23,"5,819.14","5,791.03","5,830.53","5,781.43",427500000.0,0.49%
2012-11-22,"5,791.03","5,752.03","5,796.47","5,752.03",511820000.0,0.68%
2012-11-21,"5,752.03","5,748.10","5,760.12","5,727.86",640010000.0,0.07%
2012-11-20,"5,748.10","5,737.66","5,751.82","5,706.70",803270000.0,0.18%
2012-11-19,"5,737.66","5,605.59","5,739.74","5,605.59",745280000.0,2.36%
2012-11-16,"5,605.59","5,677.75","5,682.68","5,605.59",939390000.0,-1.27%
2012-11-15,"5,677.75","5,722.01","5,722.01","5,674.26",799770000.0,-0.77%
2012-11-14,"5,722.01","5,786.25","5,786.25","5,719.61",865460000.0,-1.11%
2012-11-13,"5,786.25","5,767.27","5,786.25","5,710.99",950280000.0,0.33%
2012-11-12,"5,767.27","5,769.68","5,795.25","5,762.01",654360000.0,-0.04%
2012-11-09,"5,769.68","5,776.05","5,786.43","5,715.23",708900000.0,-0.11%
2012-11-08,"5,776.05","5,791.63","5,824.36","5,770.70",729280000.0,-0.27%
2012-11-07,"5,791.63","5,884.90","5,921.78","5,789.43",922670000.0,-1.58%
2012-11-06,"5,884.90","5,839.06","5,885.16","5,839.06",774670000.0,0.79%
2012-11-05,"5,839.06","5,868.55","5,868.55","5,825.55",565870000.0,-0.50%
2012-11-02,"5,868.55","5,861.92","5,890.11","5,844.30",855130000.0,0.11%
2012-11-01,"5,861.92","5,782.70","5,866.76","5,777.96",1040000000.0,1.37%
2012-10-31,"5,782.70","5,849.90","5,866.67","5,782.70",874660000.0,-1.15%
2012-10-30,"5,849.90","5,795.10","5,852.17","5,794.92",403990000.0,0.95%
2012-10-29,"5,795.10","5,806.71","5,812.67","5,763.51",432890000.0,-0.20%
2012-10-26,"5,806.71","5,805.05","5,817.94","5,753.31",622850000.0,0.03%
2012-10-25,"5,805.05","5,804.78","5,840.57","5,802.22",654440000.0,0.00%
2012-10-24,"5,804.78","5,797.91","5,823.24","5,776.64",953710000.0,0.12%
2012-10-23,"5,797.91","5,882.91","5,893.43","5,788.96",654160000.0,-1.44%
2012-10-22,"5,882.91","5,896.15","5,911.03","5,869.88",540270000.0,-0.22%
2012-10-19,"5,896.15","5,917.05","5,919.73","5,892.23",829320000.0,-0.35%
2012-10-18,"5,917.05","5,910.91","5,928.27","5,896.49",869990000.0,0.10%
2012-10-17,"5,910.91","5,870.54","5,915.59","5,868.68",903400000.0,0.69%
2012-10-16,"5,870.54","5,805.61","5,878.09","5,805.61",877620000.0,1.12%
2012-10-15,"5,805.61","5,793.32","5,827.87","5,786.03",695440000.0,0.21%
2012-10-12,"5,793.32","5,829.75","5,829.75","5,793.32",888090000.0,-0.62%
2012-10-11,"5,829.75","5,776.71","5,846.30","5,766.69",693360000.0,0.92%
2012-10-10,"5,776.71","5,810.25","5,810.52","5,776.71",681620000.0,-0.58%
2012-10-09,"5,810.25","5,841.74","5,856.42","5,795.18",574470000.0,-0.54%
2012-10-08,"5,841.74","5,871.02","5,871.02","5,818.76",492220000.0,-0.50%
2012-10-05,"5,871.02","5,827.78","5,885.57","5,827.61",883080000.0,0.74%
2012-10-04,"5,827.78","5,825.81","5,854.16","5,803.22",817160000.0,0.03%
2012-10-03,"5,825.81","5,809.45","5,832.48","5,785.00",606200000.0,0.28%
2012-10-02,"5,809.45","5,820.45","5,840.36","5,781.42",704900000.0,-0.19%
2012-10-01,"5,820.45","5,742.07","5,843.54","5,738.59",690290000.0,1.37%
2012-09-28,"5,742.07","5,779.42","5,807.82","5,740.52",745470000.0,-0.65%
2012-09-27,"5,779.42","5,768.09","5,804.09","5,762.98",545050000.0,0.20%
2012-09-26,"5,768.09","5,859.71","5,859.71","5,751.35",685630000.0,-1.56%
2012-09-25,"5,859.71","5,838.84","5,869.17","5,828.34",737350000.0,0.36%
2012-09-24,"5,838.84","5,852.62","5,852.62","5,806.09",736970000.0,-0.24%
2012-09-21,"5,852.62","5,854.64","5,887.57","5,838.86",1200000000.0,-0.03%
2012-09-20,"5,854.64","5,888.48","5,888.48","5,824.36",656510000.0,-0.57%
2012-09-19,"5,888.48","5,868.16","5,894.39","5,861.01",704140000.0,0.35%
2012-09-18,"5,868.16","5,893.52","5,893.52","5,837.52",802600000.0,-0.43%
2012-09-17,"5,893.52","5,915.55","5,915.68","5,883.22",691680000.0,-0.37%
2012-09-14,"5,915.55","5,819.92","5,932.62","5,819.92",1510000000.0,1.64%
2012-09-13,"5,819.92","5,782.08","5,826.57","5,770.26",819530000.0,0.65%
2012-09-12,"5,782.08","5,792.19","5,821.24","5,757.58",1100000000.0,-0.17%
2012-09-11,"5,792.19","5,793.20","5,796.56","5,764.22",779960000.0,-0.02%
2012-09-10,"5,793.20","5,794.80","5,806.79","5,777.07",672890000.0,-0.03%
2012-09-07,"5,794.80","5,777.34","5,807.57","5,772.87",1270000000.0,0.30%
2012-09-06,"5,777.34","5,657.86","5,785.98","5,657.86",1100000000.0,2.11%
2012-09-05,"5,657.86","5,672.01","5,675.91","5,634.88",737250000.0,-0.25%
2012-09-04,"5,672.01","5,758.41","5,758.41","5,658.34",628710000.0,-1.50%
2012-09-03,"5,758.41","5,711.48","5,758.41","5,701.06",394560000.0,0.82%
2012-08-31,"5,711.48","5,719.45","5,763.77","5,707.99",851660000.0,-0.14%
2012-08-30,"5,719.45","5,743.53","5,743.53","5,705.65",479120000.0,-0.42%
2012-08-29,"5,743.53","5,775.71","5,775.76","5,739.23",523480000.0,-0.56%
2012-08-28,"5,775.71","5,776.60","5,779.49","5,749.75",524539999.99999994,-0.02%
2012-08-27,"5,776.60","5,776.60","5,791.39","5,739.41",487760000.0,0.00%
2012-08-24,"5,776.60","5,776.60","5,791.39","5,739.41",487760000.0,0.00%
2012-08-23,"5,776.60","5,774.20","5,809.26","5,764.02",636110000.0,0.04%
2012-08-22,"5,774.20","5,857.52","5,857.52","5,771.22",535190000.00000006,-1.42%
2012-08-21,"5,857.52","5,824.37","5,872.59","5,824.37",501840000.0,0.57%
2012-08-20,"5,824.37","5,852.42","5,857.50","5,802.91",692840000.0,-0.48%
2012-08-17,"5,852.42","5,834.51","5,854.72","5,834.39",731770000.0,0.31%
2012-08-16,"5,834.51","5,833.04","5,846.70","5,811.31",587030000.0,0.03%
2012-08-15,"5,833.04","5,864.78","5,864.78","5,822.25",560380000.0,-0.54%
2012-08-14,"5,864.78","5,831.88","5,876.22","5,831.88",627900000.0,0.56%
2012-08-13,"5,831.88","5,847.11","5,852.79","5,813.63",410230000.0,-0.26%
2012-08-10,"5,847.11","5,851.51","5,858.56","5,827.71",466840000.0,-0.08%
2012-08-09,"5,851.51","5,845.92","5,860.16","5,828.44",741080000.0,0.10%
2012-08-08,"5,845.92","5,841.24","5,845.92","5,801.08",588920000.0,0.08%
2012-08-07,"5,841.24","5,808.77","5,841.24","5,785.01",779690000.0,0.56%
2012-08-06,"5,808.77","5,787.28","5,837.61","5,767.10",613100000.0,0.37%
2012-08-03,"5,787.28","5,662.30","5,794.01","5,662.30",748570000.0,2.21%
2012-08-02,"5,662.30","5,712.82","5,765.81","5,657.25",805200000.0,-0.88%
2012-08-01,"5,712.82","5,635.28","5,712.82","5,632.97",554180000.0,1.38%
2012-07-31,"5,635.28","5,693.63","5,695.54","5,635.28",645790000.0,-1.02%
2012-07-30,"5,693.63","5,627.21","5,706.47","5,625.67",648630000.0,1.18%
2012-07-27,"5,627.21","5,573.16","5,631.00","5,550.90",732790000.0,0.97%
2012-07-26,"5,573.16","5,498.32","5,594.51","5,478.04",817690000.0,1.36%
2012-07-25,"5,498.32","5,499.23","5,526.09","5,478.02",621390000.0,-0.02%
2012-07-24,"5,499.23","5,533.87","5,556.63","5,486.99",551200000.0,-0.63%
2012-07-23,"5,533.87","5,651.77","5,651.77","5,510.92",691610000.0,-2.09%
2012-07-20,"5,651.77","5,714.19","5,714.19","5,644.93",961830000.0,-1.09%
2012-07-19,"5,714.19","5,685.77","5,718.61","5,685.77",711480000.0,0.50%
2012-07-18,"5,685.77","5,629.09","5,688.29","5,624.54",669960000.0,1.01%
2012-07-17,"5,629.09","5,662.43","5,676.47","5,621.19",602760000.0,-0.59%
2012-07-16,"5,662.43","5,666.13","5,670.60","5,640.88",569290000.0,-0.07%
2012-07-13,"5,666.13","5,608.25","5,675.62","5,608.25",609270000.0,1.03%
2012-07-12,"5,608.25","5,664.48","5,664.48","5,588.84",667050000.0,-0.99%
2012-07-11,"5,664.48","5,664.07","5,674.65","5,625.60",606670000.0,0.01%
2012-07-10,"5,664.07","5,627.33","5,688.66","5,622.29",607970000.0,0.65%
2012-07-09,"5,627.33","5,662.63","5,669.75","5,610.71",682350000.0,-0.62%
2012-07-06,"5,662.63","5,692.63","5,695.06","5,647.47",602830000.0,-0.53%
2012-07-05,"5,692.63","5,684.47","5,727.45","5,662.48",766720000.0,0.14%
2012-07-04,"5,684.47","5,687.73","5,699.85","5,669.73",445460000.0,-0.06%
2012-07-03,"5,687.73","5,640.64","5,689.00","5,636.05",795290000.0,0.83%
2012-07-02,"5,640.64","5,571.15","5,640.64","5,571.15",696940000.0,1.25%
2012-06-29,"5,571.15","5,493.06","5,619.65","5,493.06",1060000000.0,1.42%
2012-06-28,"5,493.06","5,523.92","5,533.75","5,436.50",1030000000.0,-0.56%
2012-06-27,"5,523.92","5,446.96","5,525.14","5,446.96",678490000.0,1.41%
2012-06-26,"5,446.96","5,450.65","5,476.50","5,436.27",631700000.0,-0.07%
2012-06-25,"5,450.65","5,513.69","5,513.69","5,435.46",716160000.0,-1.14%
2012-06-22,"5,513.69","5,566.36","5,566.36","5,499.97",677910000.0,-0.95%
2012-06-21,"5,566.36","5,622.29","5,622.29","5,564.79",785240000.0,-0.99%
2012-06-20,"5,622.29","5,586.31","5,623.85","5,566.00",903450000.0,0.64%
2012-06-19,"5,586.31","5,491.09","5,603.14","5,491.03",816800000.0,1.73%
2012-06-18,"5,491.09","5,478.81","5,555.32","5,461.08",879530000.0,0.22%
2012-06-15,"5,478.81","5,467.05","5,522.87","5,465.09",2310000000.0,0.22%
2012-06-14,"5,467.05","5,483.81","5,483.81","5,424.40",985630000.0,-0.31%
2012-06-13,"5,483.81","5,473.74","5,507.65","5,436.67",831010000.0,0.18%
2012-06-12,"5,473.74","5,432.37","5,478.63","5,414.64",890750000.0,0.76%
2012-06-11,"5,432.37","5,435.08","5,536.27","5,419.56",950510000.0,-0.05%
2012-06-08,"5,435.08","5,447.79","5,447.79","5,381.83",916400000.0,-0.23%
2012-06-07,"5,447.79","5,384.11","5,494.54","5,384.11",1030000000.0,1.18%
2012-06-06,"5,384.11","5,260.19","5,388.03","5,260.19",1100000000.0,2.36%
2012-06-05,"5,260.19","5,320.86","5,354.45","5,229.76",1060000000.0,-1.14%
2012-06-04,"5,260.19","5,320.86","5,354.45","5,229.76",1060000000.0,-1.14%
2012-06-01,"5,260.19","5,320.86","5,354.45","5,229.76",1060000000.0,-1.14%
2012-05-31,"5,320.86","5,297.28","5,352.05","5,272.66",1400000000.0,0.45%
2012-05-30,"5,297.28","5,391.14","5,391.14","5,284.42",863480000.0,-1.74%
2012-05-29,"5,391.14","5,356.34","5,404.66","5,342.46",729590000.0,0.65%
2012-05-28,"5,356.34","5,351.53","5,413.83","5,341.34",510690000.0,0.09%
2012-05-25,"5,351.53","5,350.05","5,385.17","5,312.20",734360000.0,0.03%
2012-05-24,"5,350.05","5,266.41","5,371.75","5,266.41",737280000.0,1.59%
2012-05-23,"5,266.41","5,403.28","5,403.67","5,262.90",997830000.0,-2.53%
2012-05-22,"5,403.28","5,304.48","5,408.65","5,304.48",931860000.0,1.86%
2012-05-21,"5,304.48","5,267.62","5,324.36","5,253.92",914310000.0,0.70%
2012-05-18,"5,267.62","5,338.38","5,338.38","5,256.61",1230000000.0,-1.33%
2012-05-17,"5,338.38","5,405.25","5,413.32","5,309.75",894670000.0,-1.24%
2012-05-16,"5,405.25","5,437.62","5,448.38","5,354.00",1030000000.0,-0.60%
2012-05-15,"5,437.62","5,465.52","5,507.65","5,411.82",876370000.0,-0.51%
2012-05-14,"5,465.52","5,575.52","5,575.65","5,436.69",883930000.0,-1.97%
2012-05-11,"5,575.52","5,543.95","5,585.50","5,499.27",772580000.0,0.57%
2012-05-10,"5,543.95","5,530.05","5,566.14","5,490.54",847650000.0,0.25%
2012-05-09,"5,530.05","5,554.55","5,571.71","5,464.41",1010000000.0,-0.44%
2012-05-08,"5,554.55","5,655.06","5,668.09","5,550.09",1050000000.0,-1.78%
2012-05-07,"5,655.06","5,766.55","5,766.55","5,639.79",1010000000.0,-1.93%
2012-05-04,"5,655.06","5,766.55","5,766.55","5,639.79",1010000000.0,-1.93%
2012-05-03,"5,766.55","5,758.11","5,800.81","5,745.23",788570000.0,0.15%
2012-05-02,"5,758.11","5,812.23","5,819.93","5,736.70",962320000.0,-0.93%
2012-05-01,"5,812.23","5,737.78","5,819.00","5,732.16",653610000.0,1.30%
2012-04-30,"5,737.78","5,777.11","5,792.97","5,728.87",784970000.0,-0.68%
2012-04-27,"5,777.11","5,748.72","5,788.99","5,707.95",812250000.0,0.49%
2012-04-26,"5,748.72","5,718.89","5,761.14","5,691.72",879960000.0,0.52%
2012-04-25,"5,718.89","5,709.49","5,745.00","5,703.21",859130000.0,0.16%
2012-04-24,"5,709.49","5,665.57","5,714.17","5,658.49",807900000.0,0.78%
2012-04-23,"5,665.57","5,772.15","5,772.15","5,637.73",777190000.0,-1.85%
2012-04-20,"5,772.15","5,744.55","5,775.67","5,724.20",847830000.0,0.48%
2012-04-19,"5,744.55","5,745.29","5,792.07","5,738.11",958390000.0,-0.01%
2012-04-18,"5,745.29","5,766.95","5,783.88","5,730.91",873960000.0,-0.38%
2012-04-17,"5,766.95","5,666.28","5,773.73","5,651.53",856430000.0,1.78%
2012-04-16,"5,666.28","5,651.79","5,707.96","5,641.07",1100000000.0,0.26%
2012-04-13,"5,651.79","5,710.46","5,710.82","5,643.51",830220000.0,-1.03%
2012-04-12,"5,710.46","5,634.74","5,727.87","5,602.56",1120000000.0,1.34%
2012-04-11,"5,634.74","5,595.55","5,655.87","5,576.37",1130000000.0,0.70%
2012-04-10,"5,595.55","5,723.67","5,723.67","5,595.55",1010000000.0,-2.24%
2012-04-09,"5,723.67","5,703.77","5,731.67","5,663.32",905680000.0,0.35%
2012-04-06,"5,723.67","5,703.77","5,731.67","5,663.32",905680000.0,0.35%
2012-04-05,"5,723.67","5,703.77","5,731.67","5,663.32",905680000.0,0.35%
2012-04-04,"5,703.77","5,838.34","5,838.34","5,685.65",1170000000.0,-2.30%
2012-04-03,"5,838.34","5,874.89","5,890.16","5,838.34",896430000.0,-0.62%
2012-04-02,"5,874.89","5,768.45","5,874.89","5,748.63",886250000.0,1.85%
2012-03-30,"5,768.45","5,742.03","5,782.71","5,742.03",990170000.0,0.46%
2012-03-29,"5,742.03","5,808.99","5,812.17","5,726.50",1080000000.0,-1.15%
2012-03-28,"5,808.99","5,869.55","5,877.94","5,808.99",931500000.0,-1.03%
2012-03-27,"5,869.55","5,902.70","5,941.90","5,863.83",1260000000.0,-0.56%
2012-03-26,"5,902.70","5,854.89","5,913.06","5,854.47",722860000.0,0.82%
2012-03-23,"5,854.89","5,845.65","5,875.73","5,801.72",848520000.0,0.16%
2012-03-22,"5,845.65","5,891.95","5,891.95","5,825.91",883160000.0,-0.79%
2012-03-21,"5,891.95","5,891.41","5,921.68","5,880.79",907210000.0,0.01%
2012-03-20,"5,891.41","5,961.11","5,961.11","5,876.42",978550000.0,-1.17%
2012-03-19,"5,961.11","5,965.58","5,968.89","5,928.45",951070000.0,-0.07%
2012-03-16,"5,965.58","5,940.72","5,974.05","5,940.72",1830000000.0,0.42%
2012-03-15,"5,940.72","5,945.43","5,958.17","5,919.21",1030000000.0,-0.08%
2012-03-14,"5,945.43","5,955.91","5,989.07","5,945.43",1170000000.0,-0.18%
2012-03-13,"5,955.91","5,892.75","5,957.94","5,892.75",761930000.0,1.07%
2012-03-12,"5,892.75","5,887.49","5,894.07","5,860.42",800490000.0,0.09%
2012-03-09,"5,887.49","5,859.73","5,897.60","5,842.94",854780000.0,0.47%
2012-03-08,"5,859.73","5,791.41","5,874.34","5,791.41",828110000.0,1.18%
2012-03-07,"5,791.41","5,765.80","5,801.12","5,755.69",859930000.0,0.44%
2012-03-06,"5,765.80","5,874.82","5,874.82","5,758.42",989890000.0,-1.86%
2012-03-05,"5,874.82","5,911.13","5,911.13","5,865.38",873450000.0,-0.61%
2012-03-02,"5,911.13","5,931.25","5,939.97","5,908.48",736460000.0,-0.34%
2012-03-01,"5,931.25","5,871.51","5,936.07","5,858.85",900750000.0,1.02%
2012-02-29,"5,871.51","5,927.91","5,944.75","5,871.51",1200000000.0,-0.95%
2012-02-28,"5,927.91","5,915.55","5,937.02","5,899.99",804670000.0,0.21%
2012-02-27,"5,915.55","5,935.13","5,935.13","5,865.85",966770000.0,-0.33%
2012-02-24,"5,935.13","5,937.89","5,964.02","5,925.47",1010000000.0,-0.05%
